41,DeAndre' Bembry,SF,26.0,TOR,51.0,972.0,11.2,0.57,0.232,0.289,3.6,13.3,8.3,15.6,2.6,1.9,21.6,14.6,0.0,0.1,1.1,1.2,0.059,0.0,-3.2,1.4,-1.9,0.0,bembrde01
42,Dāvis Bertāns,PF,28.0,WAS,57.0,1464.0,11.4,0.62,0.895,0.241,1.3,10.8,6.1,4.4,1.0,0.7,5.9,15.9,0.0,2.1,1.0,3.1,0.101,0.0,0.3,-1.1,-0.8,0.4,bertada01
43,Patrick Beverley,PG,32.0,LAC,37.0,832.0,12.0,0.58,0.641,0.205,4.0,11.8,8.0,12.0,1.7,3.0,12.4,14.6,0.0,1.0,1.0,2.1,0.119,0.0,-0.7,1.4,0.7,0.6,beverpa01
44,Saddiq Bey,SF,21.0,DET,70.0,1909.0,12.6,0.567,0.666,0.213,2.5,16.2,9.3,7.6,1.3,0.6,7.4,18.7,0.0,1.6,1.7,3.3,0.082,0.0,0.3,-0.8,-0.5,0.7,beysa01
45,Tyler Bey,SF,22.0,DAL,18.0,71.0,5.9,0.372,0.182,0.227,12.5,16.9,14.7,5.6,0.0,1.3,11.0,16.9,0.0,-0.1,0.0,0.0,-0.033,0.0,-5.5,-3.9,-9.5,-0.1,beyty01
46,Khem Birch,C,28.0,TOT,67.0,1529.0,15.1,0.552,0.137,0.339,11.6,15.3,13.4,8.5,1.5,3.1,9.2,13.6,0.0,2.3,1.4,3.8,0.118,0.0,-1.0,0.1,-1.0,0.4,birchkh01
47,Goga Bitadze,C,21.0,IND,45.0,561.0,16.3,0.523,0.407,0.314,11.7,17.3,14.5,8.9,0.8,8.7,7.1,18.1,0.0,0.7,0.8,1.5,0.129,0.0,-2.0,1.0,-1.0,0.1,bitadgo01
48,Bismack Biyombo,C,28.0,CHO,66.0,1349.0,11.7,0.574,0.004,0.434,10.8,17.1,13.9,8.3,0.6,5.4,19.8,11.5,0.0,0.9,1.4,2.3,0.081,0.0,-3.4,0.4,-3.0,-0.4,biyombi01
49,Nemanja Bjelica,PF,32.0,TOT,37.0,595.0,12.9,0.554,0.434,0.26,5.4,18.5,11.9,16.2,1.2,0.8,13.1,18.4,0.0,0.5,0.3,0.9,0.071,0.0,-1.4,-0.8,-2.2,0.0,bjeline01
50,Eric Bledsoe,SG,31.0,NOP,71.0,2111.0,11.5,0.533,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,0.0,1.1,1.3,2.3,0.053,0.0,-1.2,-0.9,-2.0,0.0,bledser01
51,Keljin Blevins,SF,25.0,POR,17.0,75.0,-0.9,0.3,0.4,0.0,4.2,10.3,7.1,6.7,1.3,0.0,20.0,14.3,0.0,-0.2,0.0,-0.2,-0.137,0.0,-8.3,-2.3,-10.7,-0.2,blevike01
52,Bogdan Bogdanović,SG,28.0,ATL,44.0,1305.0,17.6,0.616,0.589,0.078,1.7,11.5,6.7,17.6,1.8,0.9,8.5,21.3,0.0,2.8,1.1,3.9,0.142,0.0,3.3,0.3,3.6,1.8,bogdabo01
53,Bojan Bogdanović,SF,31.0,UTA,72.0,2216.0,14.0,0.588,0.498,0.286,2.0,11.1,6.7,9.1,1.0,0.1,10.9,22.8,0.0,2.7,2.5,5.2,0.113,0.0,0.2,-0.7,-0.4,0.9,bogdabo02
54,Bol Bol,PF,21.0,DEN,32.0,160.0,9.4,0.534,0.414,0.259,0.0,16.9,8.5,6.0,0.9,6.1,16.8,21.2,0.0,-0.2,0.2,0.0,-0.004,0.0,-3.8,-0.3,-4.1,-0.1,bolbo01
55,Marques Bolden,C,22.0,CLE,6.0,29.0,13.3,0.537,0.0,2.667,11.3,11.9,11.6,0.0,3.4,6.1,23.5,12.8,0.0,0.0,0.0,0.0,0.063,0.0,-3.8,0.8,-3.0,0.0,boldema01
56,Jordan Bone,PG,23.0,ORL,14.0,196.0,8.9,0.519,0.593,0.0,2.0,11.0,6.4,13.6,0.5,0.0,5.3,12.6,0.0,0.1,0.1,0.2,0.045,0.0,-3.0,-1.2,-4.2,-0.1,bonejo01
57,Isaac Bonga,SF,21.0,WAS,40.0,432.0,4.0,0.461,0.58,0.099,4.4,11.7,8.1,6.5,1.2,1.7,20.7,10.2,0.0,-0.4,0.4,0.0,-0.001,0.0,-5.8,0.0,-5.8,-0.4,bongais01
58,Devin Booker,SG,24.0,PHO,67.0,2270.0,19.2,0.587,0.288,0.305,1.7,12.1,7.0,20.6,1.2,0.6,12.4,32.7,0.0,2.9,2.0,4.9,0.104,0.0,1.7,-1.4,0.3,1.3,bookede01
59,Chris Boucher,C,28.0,TOR,60.0,1453.0,21.9,0.634,0.42,0.345,8.5,22.5,15.3,6.9,1.2,7.6,6.7,20.5,0.0,4.0,2.1,6.1,0.201,0.0,2.7,0.6,3.3,2.0,bouchch01
60,Brian Bowen,SF,22.0,IND,6.0,15.0,1.0,0.338,0.25,0.25,0.0,21.6,10.8,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,-0.063,0.0,-8.1,-2.9,-11.0,0.0,bowenbr02
61,Avery Bradley,SG,30.0,TOT,27.0,602.0,6.3,0.487,0.591,0.088,1.4,9.1,5.2,10.8,1.7,0.5,13.6,14.9,0.0,-0.5,0.4,-0.1,-0.008,0.0,-4.9,-0.5,-5.4,-0.5,bradlav01
62,Tony Bradley,C,23.0,TOT,42.0,684.0,20.7,0.678,0.015,0.279,13.3,24.0,18.6,8.5,1.0,3.9,13.0,15.8,0.0,1.8,1.0,2.7,0.192,0.0,1.2,0.1,1.3,0.6,bradlto01
63,Jarrell Brantley,PF,24.0,UTA,28.0,138.0,16.6,0.605,0.538,0.038,7.2,13.3,10.4,16.1,2.5,1.2,13.1,19.0,0.0,0.3,0.2,0.5,0.172,0.0,0.6,1.6,2.2,0.1,brantja01
64,Ignas Brazdeikis,SF,22.0,TOT,13.0,249.0,9.5,0.51,0.337,0.169,4.5,14.7,9.4,10.5,0.8,1.1,11.9,17.6,0.0,-0.1,0.1,0.1,0.016,0.0,-3.2,-2.1,-5.3,-0.2,brazdig01
65,Mikal Bridges,SF,24.0,PHO,72.0,2348.0,16.4,0.667,0.471,0.196,3.7,11.1,7.5,8.8,1.6,2.4,7.3,14.9,0.0,5.4,2.6,8.0,0.164,0.0,2.4,0.9,3.3,3.1,bridgmi01
66,Miles Bridges,PF,22.0,CHO,66.0,1932.0,14.7,0.625,0.466,0.182,4.5,18.0,11.1,11.4,1.1,2.7,13.6,17.3,0.0,2.4,1.9,4.2,0.105,0.0,0.2,0.1,0.2,1.1,bridgmi02
67,Amida Brimah,C,26.0,IND,5.0,29.0,16.6,0.697,0.0,0.375,7.5,22.3,15.0,4.8,0.0,14.0,30.0,19.6,0.0,0.0,0.1,0.0,0.073,0.0,-6.2,1.4,-4.8,0.0,brimaam01
68,Oshae Brissett,SF,22.0,IND,21.0,519.0,17.2,0.638,0.517,0.43,6.1,17.9,12.0,4.6,1.7,3.1,5.3,15.6,0.0,1.2,0.6,1.8,0.165,0.0,1.1,-0.5,0.6,0.3,brissos01
69,Malcolm Brogdon,PG,28.0,IND,56.0,1930.0,17.9,0.561,0.382,0.181,3.3,13.2,8.3,25.7,1.2,0.6,9.8,25.9,0.0,2.9,1.3,4.2,0.105,0.0,3.0,-0.9,2.1,2.0,brogdma01
70,Armoni Brooks,SG,22.0,HOU,20.0,520.0,10.4,0.565,0.818,0.063,2.0,12.4,7.0,8.7,1.1,0.9,10.0,17.9,0.0,0.1,0.2,0.3,0.03,0.0,-1.1,-2.1,-3.2,-0.2,brookar01
71,Dillon Brooks,SF,25.0,MEM,67.0,1997.0,12.1,0.515,0.361,0.189,2.8,7.7,5.2,11.7,1.9,1.2,9.6,26.1,0.0,-0.5,1.8,1.4,0.033,0.0,-2.6,-1.1,-3.7,-0.9,brookdi01
72,Bruce Brown,PG,24.0,BRK,65.0,1451.0,16.1,0.604,0.139,0.277,8.9,17.2,13.3,9.8,1.9,1.7,10.2,15.9,0.0,2.8,1.5,4.4,0.144,0.0,-0.4,0.2,-0.1,0.7,brownbr01
73,Charlie Brown Jr.,SG,23.0,OKC,9.0,152.0,4.1,0.422,0.488,0.233,2.0,9.7,5.8,8.2,1.3,1.2,11.2,14.9,0.0,-0.2,0.1,-0.1,-0.032,0.0,-7.4,-1.3,-8.7,-0.3,brownch02
74,Jaylen Brown,SG,24.0,BOS,58.0,1999.0,19.9,0.586,0.37,0.225,3.9,15.5,9.7,16.5,1.8,1.5,11.5,29.7,0.0,2.8,2.0,4.8,0.115,0.0,3.2,-0.7,2.5,2.3,brownja02
75,Moses Brown,C,21.0,OKC,43.0,920.0,18.8,0.572,0.0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,0.0,1.3,1.3,2.6,0.138,0.0,-1.3,-1.2,-2.4,-0.1,brownmo01
76,Sterling Brown,SG,25.0,HOU,51.0,1229.0,11.1,0.597,0.642,0.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,0.0,1.0,0.8,1.8,0.071,0.0,-1.6,0.0,-1.6,0.1,brownst02
77,Troy Brown Jr.,SF,21.0,TOT,34.0,524.0,8.5,0.525,0.486,0.146,4.2,17.4,10.8,7.2,0.9,1.0,12.1,14.0,0.0,0.0,0.5,0.5,0.043,0.0,-3.3,-0.6,-4.0,-0.3,browntr01
78,Jalen Brunson,PG,24.0,DAL,68.0,1697.0,17.1,0.618,0.319,0.241,1.8,13.1,7.5,21.3,1.0,0.1,10.3,20.2,0.0,3.9,1.1,5.1,0.143,0.0,1.5,-0.6,0.9,1.2,brunsja01
79,Elijah Bryant,SG,25.0,MIL,1.0,32.0,10.6,0.559,0.385,0.231,6.8,12.7,9.9,12.6,0.0,2.8,21.8,24.0,0.0,0.0,0.0,0.0,0.008,0.0,-3.9,-3.4,-7.3,0.0,bryanel01
80,Thomas Bryant,C,23.0,WAS,10.0,271.0,18.7,0.704,0.231,0.264,7.1,16.8,11.9,8.2,0.7,2.5,9.8,17.2,0.0,0.7,0.2,1.0,0.171,0.0,1.4,-0.6,0.9,0.2,bryanth01
81,Reggie Bullock,SF,29.0,NYK,65.0,1949.0,11.1,0.606,0.709,0.098,0.9,11.4,6.2,7.4,1.3,0.5,7.1,14.4,0.0,2.3,2.3,4.6,0.114,0.0,-0.9,0.8,-0.1,0.9,bullore01
82,Trey Burke,PG,28.0,DAL,62.0,911.0,12.6,0.544,0.465,0.161,1.2,5.3,3.3,12.9,1.9,0.7,8.0,20.0,0.0,0.7,0.7,1.4,0.071,0.0,-1.4,-0.4,-1.8,0.0,burketr01
83,Alec Burks,SG,29.0,NYK,49.0,1255.0,14.8,0.564,0.492,0.236,1.8,17.6,9.8,13.2,1.2,1.1,8.2,21.3,0.0,1.5,1.8,3.3,0.126,0.0,0.9,0.6,1.5,1.1,burksal01
84,Jimmy Butler,SF,31.0,MIA,52.0,1745.0,26.5,0.607,0.139,0.565,6.3,17.1,11.8,35.1,3.1,1.1,10.6,26.6,0.0,6.6,2.7,9.3,0.255,0.0,5.4,2.3,7.7,4.3,butleji01
85,Bruno Caboclo,PF,25.0,HOU,6.0,36.0,9.0,0.475,0.294,0.118,8.5,34.0,20.7,4.7,0.0,5.0,18.3,25.8,0.0,-0.1,0.0,-0.1,-0.088,0.0,-8.5,-1.7,-10.2,-0.1,cabocbr01
86,Devontae Cacok,PF,24.0,LAL,20.0,98.0,17.2,0.576,0.0,0.379,13.8,22.8,18.4,1.5,2.5,3.7,12.9,17.2,0.0,0.1,0.2,0.3,0.142,0.0,-1.5,0.4,-1.0,0.0,cacokde01
87,Kentavious Caldwell-Pope,SG,27.0,LAL,67.0,1902.0,10.7,0.588,0.579,0.221,1.6,8.9,5.3,9.2,1.6,1.2,10.6,14.2,0.0,1.6,2.6,4.2,0.107,0.0,-1.6,1.0,-0.5,0.7,caldwke01
88,Facundo Campazzo,PG,29.0,DEN,65.0,1425.0,11.6,0.558,0.686,0.289,1.8,8.9,5.3,20.2,2.7,1.0,17.1,13.1,0.0,1.6,1.5,3.1,0.105,0.0,-1.7,1.2,-0.6,0.5,campafa01
89,Vlatko Čančar,PF,23.0,DEN,41.0,281.0,9.7,0.547,0.458,0.181,4.5,15.7,10.1,6.4,1.9,0.7,15.3,14.2,0.0,0.0,0.3,0.3,0.053,0.0,-2.6,0.0,-2.6,0.0,cancavl01
90,Devin Cannady,PG,24.0,ORL,8.0,74.0,11.2,0.547,0.571,0.25,0.0,7.3,3.5,2.1,3.3,1.2,6.0,19.3,0.0,0.0,0.1,0.1,0.057,0.0,-4.0,1.0,-3.1,0.0,cannade01
91,Clint Capela,C,26.0,ATL,63.0,1898.0,24.3,0.601,0.0,0.327,17.5,34.3,26.1,4.1,1.1,6.0,8.4,19.9,0.0,4.9,3.3,8.2,0.207,0.0,2.7,0.0,2.7,2.2,capelca01
92,Vernon Carey Jr.,C,19.0,CHO,19.0,115.0,11.7,0.563,0.194,0.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,0.0,0.0,0.1,0.2,0.066,0.0,-4.4,-1.7,-6.1,-0.1,careyve01
93,Jevon Carter,PG,25.0,PHO,60.0,717.0,12.2,0.548,0.677,0.031,2.6,11.8,7.3,13.0,2.0,1.1,6.6,15.0,0.0,0.7,0.8,1.6,0.104,0.0,-0.4,0.9,0.5,0.5,carteje01
94,Wendell Carter Jr.,C,21.0,TOT,54.0,1375.0,16.7,0.566,0.112,0.392,10.2,24.6,17.4,11.2,1.2,2.7,12.7,19.3,0.0,1.7,1.7,3.4,0.118,0.0,-1.1,-0.2,-1.3,0.2,cartewe01
95,Michael Carter-Williams,SG,29.0,ORL,31.0,800.0,9.5,0.449,0.226,0.296,4.9,13.4,9.0,24.3,1.5,1.9,18.4,20.2,0.0,-1.1,0.6,-0.5,-0.028,0.0,-4.6,-0.2,-4.8,-0.6,cartemi01
96,Alex Caruso,PG,26.0,LAL,58.0,1216.0,11.1,0.547,0.449,0.249,2.9,12.8,7.9,18.1,2.6,1.1,18.3,14.8,0.0,0.3,2.1,2.4,0.095,0.0,-2.5,2.5,0.0,0.6,carusal01
97,Willie Cauley-Stein,C,27.0,DAL,53.0,906.0,14.3,0.647,0.06,0.429,8.1,20.5,14.3,5.3,1.1,4.4,11.8,12.0,0.0,1.6,1.2,2.8,0.147,0.0,-2.2,0.9,-1.3,0.2,caulewi01
98,Chris Chiozza,PG,25.0,BRK,22.0,232.0,12.9,0.461,0.477,0.193,1.5,9.5,5.7,36.9,1.5,2.3,14.4,21.0,0.0,0.1,0.2,0.3,0.063,0.0,-0.1,-0.6,-0.7,0.1,chiozch01
99,Marquese Chriss,PF,23.0,GSW,2.0,27.0,11.8,0.412,0.357,0.286,12.0,38.9,25.6,11.0,0.0,6.5,11.3,28.1,0.0,-0.1,0.1,0.0,-0.03,0.0,-2.4,0.3,-2.1,0.0,chrisma01
100,Gary Clark,PF-SF,26.0,TOT,39.0,654.0,6.0,0.436,0.818,0.076,5.1,13.5,9.1,6.4,1.0,1.0,11.1,10.1,0.0,-0.3,0.4,0.1,0.008,0.0,-4.2,-0.7,-4.9,-0.5,clarkga01
101,Brandon Clarke,PF,24.0,MEM,59.0,1415.0,17.3,0.56,0.156,0.228,7.2,17.5,12.3,9.5,2.0,3.2,5.7,17.2,0.0,2.2,2.0,4.2,0.142,0.0,0.4,1.2,1.5,1.3,clarkbr01
102,Jordan Clarkson,SG,28.0,UTA,68.0,1818.0,17.1,0.549,0.557,0.134,2.9,12.7,8.0,15.3,1.6,0.4,9.2,29.7,0.0,1.7,2.5,4.2,0.111,0.0,1.8,-0.4,1.4,1.6,clarkjo01
103,Nic Claxton,C,21.0,BRK,32.0,594.0,16.9,0.612,0.034,0.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14.0,0.0,1.0,0.9,1.9,0.153,0.0,-1.0,1.4,0.4,0.4,claxtni01
104,Amir Coffey,SG,23.0,LAC,44.0,394.0,10.1,0.585,0.544,0.369,2.9,9.4,6.3,7.4,1.3,0.0,11.1,15.1,0.0,0.4,0.3,0.7,0.085,0.0,-1.9,-0.1,-2.0,0.0,coffeam01
105,John Collins,PF,23.0,ATL,63.0,1848.0,20.6,0.645,0.27,0.265,7.1,20.3,13.8,6.9,0.9,3.0,8.9,22.2,0.0,4.8,1.9,6.7,0.174,0.0,2.5,-0.2,2.3,2.0,collijo01
106,Mike Conley,PG,33.0,UTA,51.0,1498.0,19.2,0.589,0.523,0.222,2.7,9.6,6.3,30.6,2.3,0.5,12.4,23.1,0.0,4.0,2.1,6.1,0.197,0.0,3.6,1.3,4.9,2.6,conlemi01
107,Pat Connaughton,SG,28.0,MIL,69.0,1575.0,11.3,0.578,0.703,0.103,4.4,17.3,11.1,6.3,1.5,1.3,7.5,11.6,0.0,1.8,1.7,3.5,0.108,0.0,-0.5,0.5,0.0,0.8,connapa01
108,Quinn Cook,PG,27.0,TOT,23.0,157.0,12.7,0.531,0.382,0.118,1.4,10.9,6.1,18.3,1.3,0.6,8.9,21.8,0.0,0.1,0.1,0.2,0.061,0.0,-1.0,-0.2,-1.2,0.0,cookqu01
109,Tyler Cook,SF-PF,23.0,TOT,32.0,438.0,12.8,0.659,0.019,0.34,7.0,17.2,12.1,5.9,0.9,0.4,15.1,13.9,0.0,0.5,0.3,0.8,0.09,0.0,-2.2,-0.9,-3.0,-0.1,cookty01
110,DeMarcus Cousins,C,30.0,TOT,41.0,713.0,16.4,0.537,0.443,0.266,8.0,32.7,20.0,16.3,2.3,3.0,15.8,24.5,0.0,0.0,1.2,1.2,0.079,0.0,-1.2,1.6,0.4,0.4,couside01
