23,Ömer Aşık,C,31.0,TOT,18.0,182.0,3.1,0.397,0.0,0.591,5.5,22.2,14.0,2.1,0.5,1.9,24.5,8.7,0.0,-0.2,0.2,-0.1,-0.021,0.0,-6.5,-1.5,-8.0,-0.3,asikom01
24,D.J. Augustin,PG,30.0,ORL,75.0,1760.0,15.4,0.615,0.504,0.35,1.9,8.2,5.0,24.4,1.5,0.0,16.5,18.6,0.0,3.3,0.8,4.1,0.11,0.0,1.0,-1.2,-0.2,0.8,augusdj01
25,Luke Babbitt,SF,28.0,TOT,50.0,715.0,9.8,0.576,0.726,0.102,1.1,13.9,7.5,6.5,0.5,0.8,7.8,15.0,0.0,0.5,0.4,0.9,0.06,0.0,-0.9,-1.5,-2.4,-0.1,babbilu01
26,Dwayne Bacon,SG,22.0,CHO,53.0,713.0,5.8,0.431,0.224,0.13,0.6,18.5,9.4,7.5,1.1,0.2,10.2,13.7,0.0,-0.7,0.6,-0.1,-0.007,0.0,-4.8,0.1,-4.7,-0.5,bacondw01
27,Ron Baker,SG,24.0,NYK,29.0,385.0,9.3,0.504,0.559,0.441,1.4,7.2,4.3,15.5,3.3,1.3,20.4,10.0,0.0,0.1,0.4,0.5,0.059,0.0,-2.8,2.4,-0.4,0.2,bakerro01
28,Wade Baldwin,PG,21.0,POR,7.0,80.0,16.6,0.748,0.238,0.476,1.4,9.5,5.5,9.8,1.2,1.0,13.6,16.1,0.0,0.2,0.1,0.3,0.187,0.0,0.2,1.7,1.9,0.1,baldwwa01
29,Lonzo Ball,PG,20.0,LAL,52.0,1780.0,12.5,0.444,0.523,0.126,4.2,17.3,10.8,29.2,2.4,2.0,18.6,17.4,0.0,-0.5,2.5,2.0,0.053,0.0,-0.7,1.6,1.0,1.3,balllo01
30,J.J. Barea,PG,33.0,DAL,69.0,1603.0,17.8,0.545,0.454,0.148,1.0,13.4,7.0,45.1,1.1,0.2,16.3,24.9,0.0,2.3,1.0,3.3,0.098,0.0,2.7,-1.5,1.2,1.3,bareajo01
31,Harrison Barnes,PF,25.0,DAL,77.0,2634.0,15.8,0.539,0.276,0.259,3.1,17.1,9.9,9.9,0.9,0.5,8.1,25.2,0.0,2.0,1.9,3.8,0.07,0.0,0.8,-1.3,-0.5,1.0,barneha02
32,Will Barton,SG,27.0,DEN,81.0,2683.0,16.2,0.562,0.411,0.22,3.0,14.2,8.6,18.5,1.5,1.6,11.7,20.7,0.0,4.4,1.8,6.2,0.111,0.0,1.6,-0.4,1.1,2.1,bartowi01
33,Nicolas Batum,SG,29.0,CHO,64.0,1981.0,14.4,0.523,0.422,0.2,3.1,13.8,8.4,26.2,1.6,1.0,15.6,18.3,0.0,1.7,1.8,3.5,0.084,0.0,0.5,-0.1,0.4,1.2,batumni01
34,Jerryd Bayless,SG,29.0,PHI,39.0,925.0,7.5,0.546,0.557,0.168,1.8,7.3,4.7,8.0,1.2,0.5,14.1,15.1,0.0,0.2,0.9,1.1,0.055,0.0,-2.7,-0.2,-2.8,-0.2,bayleje01
35,Aron Baynes,C,31.0,BOS,81.0,1485.0,12.0,0.502,0.047,0.175,9.7,22.1,16.0,9.6,0.7,2.9,14.3,16.8,0.0,0.5,2.5,3.0,0.097,0.0,-3.6,0.7,-2.9,-0.3,baynear01
36,Kent Bazemore,SG,28.0,ATL,65.0,1789.0,14.5,0.547,0.405,0.297,1.6,13.9,7.7,20.1,2.7,2.2,17.0,22.5,0.0,0.2,2.0,2.2,0.059,0.0,-0.4,1.0,0.6,1.2,bazemke01
37,Bradley Beal,SG,24.0,WAS,82.0,2977.0,18.4,0.564,0.357,0.249,2.3,11.5,6.9,21.0,1.6,1.1,11.5,27.6,0.0,4.4,2.5,6.9,0.111,0.0,2.9,-0.7,2.2,3.1,bealbr01
38,Malik Beasley,SG,21.0,DEN,62.0,583.0,9.0,0.509,0.461,0.185,2.7,11.0,6.9,7.4,1.3,1.0,11.1,16.2,0.0,0.1,0.3,0.3,0.028,0.0,-2.4,-1.4,-3.8,-0.3,beaslma01
39,Michael Beasley,PF,29.0,NYK,74.0,1653.0,17.8,0.556,0.107,0.197,6.5,21.2,13.9,12.5,1.1,2.3,14.0,26.9,0.0,0.9,1.5,2.4,0.069,0.0,0.6,-0.8,-0.2,0.7,beaslmi01
40,Marco Belinelli,SG,31.0,TOT,80.0,1947.0,14.1,0.581,0.517,0.213,1.1,7.3,4.3,11.9,1.6,0.5,10.1,20.7,0.0,2.4,1.3,3.7,0.092,0.0,0.4,-0.8,-0.5,0.8,belinma01
41,Jordan Bell,C,23.0,GSW,57.0,809.0,18.0,0.641,0.022,0.238,8.9,19.0,14.3,16.9,2.1,5.5,20.0,13.9,0.0,1.6,1.4,2.9,0.174,0.0,0.0,2.8,2.8,1.0,belljo01
42,DeAndre' Bembry,SF,23.0,ATL,26.0,455.0,7.6,0.477,0.234,0.258,2.0,15.7,8.8,15.9,2.3,2.3,24.8,18.2,0.0,-0.9,0.5,-0.4,-0.04,0.0,-5.1,0.3,-4.7,-0.3,bembrde01
43,Dragan Bender,PF,20.0,PHO,82.0,2069.0,7.1,0.524,0.665,0.105,2.0,16.8,9.3,8.9,0.5,2.1,18.1,12.7,0.0,-0.7,0.8,0.1,0.001,0.0,-2.9,-0.8,-3.7,-0.9,bendedr01
44,Dāvis Bertāns,PF,25.0,SAS,77.0,1086.0,14.1,0.588,0.689,0.134,1.8,13.9,7.8,10.3,1.2,2.1,8.5,17.4,0.0,1.6,1.4,3.1,0.135,0.0,1.0,0.6,1.6,1.0,bertada01
45,Patrick Beverley,SG,29.0,LAC,11.0,334.0,12.4,0.53,0.504,0.143,5.3,9.4,7.4,13.8,2.8,1.3,16.5,19.6,0.0,0.1,0.3,0.4,0.056,0.0,-0.3,0.8,0.5,0.2,beverpa01
46,Khem Birch,C,25.0,ORL,42.0,578.0,16.4,0.582,0.0,0.484,13.2,21.1,17.1,8.5,1.3,2.9,12.1,13.2,0.0,1.2,0.6,1.8,0.15,0.0,-0.7,-0.2,-0.9,0.2,birchkh01
47,Jabari Bird,SG,23.0,BOS,13.0,115.0,12.1,0.615,0.269,0.5,5.8,12.2,9.0,10.5,1.3,0.7,20.1,15.4,0.0,0.1,0.2,0.2,0.098,0.0,-2.7,-0.4,-3.1,0.0,birdja01
48,Bismack Biyombo,C,25.0,ORL,82.0,1495.0,14.1,0.556,0.003,0.446,10.5,24.0,17.2,6.5,0.7,5.1,16.6,14.9,0.0,1.1,1.8,2.9,0.094,0.0,-2.6,0.2,-2.4,-0.2,biyombi01
49,Nemanja Bjelica,PF,29.0,MIN,67.0,1371.0,12.6,0.581,0.493,0.121,4.4,18.8,11.5,8.7,1.8,1.0,11.7,14.3,0.0,1.7,1.1,2.8,0.097,0.0,-0.1,0.2,0.1,0.7,bjeline01
50,Tarik Black,C,26.0,HOU,51.0,536.0,14.3,0.582,0.087,0.496,13.4,20.9,17.1,3.7,1.9,4.8,18.4,15.6,0.0,0.5,1.0,1.5,0.136,0.0,-3.7,1.2,-2.6,-0.1,blackta01
51,Antonio Blakeney,SG,21.0,CHI,19.0,314.0,10.1,0.471,0.364,0.273,1.3,10.3,5.6,10.1,1.1,0.3,6.4,23.7,0.0,-0.2,0.1,0.0,-0.006,0.0,-2.8,-2.4,-5.2,-0.3,blakean01
52,Eric Bledsoe,PG,28.0,TOT,74.0,2322.0,19.7,0.582,0.364,0.321,2.6,11.7,7.1,25.7,3.2,1.5,16.1,26.1,0.0,3.1,2.5,5.6,0.116,0.0,2.3,0.3,2.5,2.6,bledser01
53,Vander Blue,SG,25.0,LAL,5.0,45.0,-1.8,0.255,0.4,0.4,0.0,2.3,1.2,8.2,1.1,0.0,33.8,8.4,0.0,-0.1,0.0,-0.1,-0.103,0.0,-7.6,-0.7,-8.4,-0.1,blueva01
54,Bogdan Bogdanović,SG,25.0,SAC,78.0,2175.0,13.5,0.556,0.426,0.154,1.6,10.5,5.8,18.3,1.7,0.7,13.2,19.6,0.0,1.8,1.1,2.9,0.064,0.0,-0.6,-0.9,-1.5,0.3,bogdabo01
55,Bojan Bogdanović,SF,28.0,IND,80.0,2464.0,13.9,0.605,0.453,0.241,1.4,10.9,6.2,7.1,1.1,0.3,10.1,19.0,0.0,3.8,1.6,5.4,0.105,0.0,0.5,-1.2,-0.7,0.8,bogdabo02
56,Andrew Bogut,C,33.0,LAL,24.0,216.0,10.9,0.696,0.0,0.08,12.9,25.4,19.2,9.1,0.9,4.9,42.3,8.8,0.0,0.1,0.3,0.4,0.094,0.0,-4.7,1.9,-2.8,-0.1,bogutan01
57,Joel Bolomboy,PF,24.0,MIL,6.0,38.0,11.7,0.521,0.167,1.0,18.6,12.3,15.4,0.0,2.6,0.0,18.8,12.6,0.0,0.0,0.0,0.1,0.079,0.0,-2.6,-2.4,-5.0,0.0,bolomjo01
58,Devin Booker,SG,21.0,PHO,54.0,1865.0,18.1,0.561,0.364,0.312,1.5,12.7,7.0,24.4,1.2,0.6,13.9,31.7,0.0,1.9,0.6,2.4,0.063,0.0,2.9,-2.0,0.9,1.4,bookede01
59,Trevor Booker,PF,30.0,TOT,68.0,1158.0,14.9,0.557,0.096,0.271,11.1,18.6,14.9,10.8,1.2,1.5,13.3,16.6,0.0,1.6,1.3,2.9,0.121,0.0,-0.6,0.0,-0.6,0.4,booketr01
60,Chris Boucher,PF,25.0,GSW,1.0,1.0,-28.5,0.0,1.0,0.0,0.0,100.0,55.9,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,0.0,-0.899,0.0,-21.7,-11.4,-33.1,0.0,bouchch01
61,Avery Bradley,SG,27.0,TOT,46.0,1433.0,9.6,0.496,0.325,0.131,1.7,7.3,4.5,10.4,1.8,0.5,13.3,23.5,0.0,-1.4,1.2,-0.2,-0.007,0.0,-3.0,-1.0,-4.0,-0.7,bradlav01
62,Tony Bradley,C,20.0,UTA,9.0,29.0,9.5,0.337,0.091,0.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.033,0.0,-3.0,-4.5,-7.5,0.0,bradlto01
63,Corey Brewer,SF-SG,31.0,TOT,72.0,1208.0,11.2,0.534,0.348,0.285,3.8,10.0,6.9,7.5,3.2,1.0,12.1,14.3,0.0,0.7,1.6,2.3,0.091,0.0,-3.2,1.9,-1.3,0.2,breweco01
64,Malcolm Brogdon,PG,25.0,MIL,48.0,1436.0,14.3,0.578,0.32,0.169,1.9,10.8,6.4,16.3,1.4,0.8,10.9,19.1,0.0,2.0,0.7,2.7,0.091,0.0,-0.1,-1.0,-1.2,0.3,brogdma01
65,Aaron Brooks,PG,33.0,MIN,32.0,189.0,9.8,0.508,0.449,0.159,4.2,6.2,5.2,15.1,1.6,0.0,13.0,19.9,0.0,0.1,0.1,0.1,0.033,0.0,-2.6,-1.3,-3.8,-0.1,brookaa01
66,Dillon Brooks,SF,22.0,MEM,82.0,2350.0,9.8,0.531,0.342,0.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,0.0,0.1,1.1,1.2,0.024,0.0,-2.9,-1.1,-4.0,-1.2,brookdi01
67,MarShon Brooks,SG,29.0,MEM,7.0,193.0,26.1,0.629,0.314,0.225,4.7,8.0,6.3,25.9,2.9,1.5,12.5,29.8,0.0,0.6,0.2,0.7,0.179,0.0,7.5,-0.4,7.1,0.4,brookma01
68,Anthony Brown,SF,25.0,MIN,1.0,4.0,41.9,1.5,1.0,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.571,0.0,26.2,4.3,30.5,0.0,brownan02
69,Bobby Brown,PG,33.0,HOU,20.0,115.0,5.5,0.425,0.69,0.034,0.0,6.8,3.4,15.0,1.7,0.0,13.3,26.1,0.0,-0.3,0.1,-0.2,-0.08,0.0,-4.9,-2.3,-7.2,-0.2,brownbo02
70,Jaylen Brown,SG,21.0,BOS,70.0,2152.0,13.6,0.562,0.381,0.29,3.4,14.0,8.8,8.5,1.6,1.0,12.0,21.4,0.0,1.2,3.2,4.5,0.1,0.0,-0.8,0.3,-0.5,0.8,brownja02
71,Lorenzo Brown,PG,27.0,TOR,14.0,139.0,8.2,0.459,0.353,0.059,0.8,11.1,6.0,12.4,1.8,0.0,7.9,11.9,0.0,0.0,0.1,0.2,0.06,0.0,-3.9,1.5,-2.5,0.0,brownlo01
72,Markel Brown,SG,26.0,HOU,4.0,31.0,-1.2,0.357,0.714,0.0,3.7,14.4,9.1,8.7,0.0,0.0,22.2,12.8,0.0,-0.1,0.0,0.0,-0.063,0.0,-8.8,-2.0,-10.8,-0.1,brownma02
73,Sterling Brown,SG,22.0,MIL,54.0,776.0,9.1,0.503,0.444,0.117,4.1,17.5,10.8,4.5,2.0,1.4,10.4,14.0,0.0,0.0,0.7,0.7,0.043,0.0,-2.8,-0.2,-3.1,-0.2,brownst02
74,Nicolás Brussino,SF,24.0,ATL,4.0,10.0,-4.6,0.0,1.0,0.0,0.0,33.5,16.7,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,-0.18,0.0,-8.1,-3.2,-11.3,0.0,brussni01
75,Thomas Bryant,C,20.0,LAL,15.0,72.0,9.9,0.441,0.476,0.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,0.0,0.0,0.1,0.1,0.05,0.0,-3.1,-0.2,-3.3,0.0,bryanth01
76,Reggie Bullock,SF,26.0,DET,62.0,1732.0,13.6,0.615,0.515,0.09,1.7,8.3,4.9,8.4,1.4,0.7,7.6,15.7,0.0,2.8,1.4,4.2,0.117,0.0,0.7,0.0,0.7,1.2,bullore01
77,Trey Burke,PG,25.0,NYK,36.0,785.0,21.0,0.563,0.273,0.148,1.8,8.2,5.0,36.4,1.5,0.4,9.5,25.1,0.0,2.0,0.3,2.4,0.145,0.0,3.9,-1.4,2.5,0.9,burketr01
78,Alec Burks,SG,26.0,UTA,64.0,1059.0,13.1,0.527,0.343,0.3,2.1,18.4,10.3,10.0,1.8,0.6,11.4,22.5,0.0,0.2,1.6,1.9,0.084,0.0,-1.3,0.4,-0.9,0.3,burksal01
79,Jimmy Butler,SG,28.0,MIN,59.0,2164.0,23.7,0.59,0.217,0.461,4.2,12.7,8.4,20.6,2.7,1.0,8.9,24.9,0.0,7.1,1.8,8.9,0.198,0.0,5.0,0.7,5.8,4.2,butleji01
80,Dwight Buycks,PG,28.0,DET,29.0,427.0,12.8,0.498,0.227,0.207,3.0,7.7,5.3,22.4,2.2,0.4,15.3,26.4,0.0,-0.2,0.4,0.2,0.027,0.0,-2.3,-0.7,-3.1,-0.1,buyckdw01
81,Bruno Caboclo,SF,22.0,TOT,12.0,107.0,7.4,0.386,0.548,0.194,7.1,16.6,11.7,5.0,1.4,3.5,10.6,15.8,0.0,-0.1,0.1,0.0,-0.021,0.0,-4.8,-1.0,-5.8,-0.1,cabocbr01
82,José Calderón,PG,36.0,CLE,57.0,914.0,11.3,0.643,0.524,0.162,1.7,8.5,5.2,17.4,1.4,0.2,17.1,11.6,0.0,1.5,0.3,1.8,0.095,0.0,-1.4,-0.5,-1.9,0.0,caldejo01
83,Kentavious Caldwell-Pope,SG,24.0,LAL,74.0,2458.0,13.2,0.561,0.52,0.243,2.6,14.1,8.4,9.4,2.1,0.5,9.9,16.9,0.0,2.6,2.7,5.3,0.103,0.0,-0.4,0.6,0.3,1.4,caldwke01
84,Isaiah Canaan,PG-SG,26.0,TOT,20.0,422.0,13.5,0.539,0.482,0.372,1.5,10.0,5.7,26.7,1.8,0.2,15.4,18.9,0.0,0.5,0.1,0.6,0.072,0.0,-0.5,-0.7,-1.3,0.1,canaais01
85,Clint Capela,C,23.0,HOU,74.0,2034.0,24.5,0.65,0.001,0.38,13.5,30.8,22.2,5.7,1.4,5.7,11.5,19.4,0.0,6.2,4.1,10.2,0.242,0.0,2.4,1.0,3.4,2.8,capelca01
86,DeMarre Carroll,PF,31.0,BRK,73.0,2180.0,14.3,0.55,0.498,0.313,5.1,18.4,11.7,10.5,1.3,1.0,10.3,19.8,0.0,2.3,1.8,4.1,0.091,0.0,0.5,-0.4,0.2,1.2,carrode01
87,Vince Carter,SF,41.0,SAC,58.0,1026.0,10.8,0.523,0.583,0.131,1.9,15.1,8.2,9.7,2.1,2.4,10.7,14.7,0.0,0.3,0.9,1.2,0.056,0.0,-1.9,0.7,-1.2,0.2,cartevi01
88,Michael Carter-Williams,PG,26.0,CHO,52.0,835.0,10.8,0.446,0.258,0.389,4.7,13.3,8.9,19.4,2.6,2.3,16.2,16.6,0.0,-0.2,1.1,0.9,0.05,0.0,-3.3,1.8,-1.5,0.1,cartemi01
89,Alex Caruso,PG,23.0,LAL,37.0,562.0,8.7,0.519,0.371,0.259,2.9,9.4,6.2,17.8,2.0,1.4,24.5,12.9,0.0,-0.1,0.6,0.5,0.041,0.0,-3.8,0.9,-2.9,-0.1,carusal01
90,Omri Casspi,SF,29.0,GSW,53.0,740.0,15.5,0.632,0.106,0.333,4.9,24.0,15.1,9.5,1.2,2.0,13.5,16.3,0.0,1.2,1.0,2.2,0.141,0.0,-0.9,0.0,-0.9,0.2,casspom01
91,Willie Cauley-Stein,C,24.0,SAC,73.0,2044.0,17.6,0.529,0.016,0.32,7.0,22.0,14.2,13.7,1.9,3.1,11.0,21.8,0.0,1.7,2.2,3.9,0.092,0.0,-0.4,0.3,-0.1,1.0,caulewi01
92,Tyler Cavanaugh,PF,23.0,ATL,39.0,518.0,13.0,0.567,0.586,0.138,9.7,17.7,13.7,7.8,0.8,0.7,8.0,14.8,0.0,0.9,0.3,1.2,0.109,0.0,-0.4,-1.5,-1.9,0.0,cavanty01
93,Mario Chalmers,PG,31.0,MEM,66.0,1421.0,10.4,0.503,0.431,0.312,1.0,12.0,6.4,21.5,2.8,0.9,18.8,19.6,0.0,-0.6,1.3,0.6,0.021,0.0,-3.7,0.5,-3.2,-0.4,chalmma01
94,Tyson Chandler,C,35.0,PHO,46.0,1151.0,14.2,0.658,0.0,0.497,12.2,26.8,19.4,6.6,0.7,1.9,20.6,10.6,0.0,1.9,0.8,2.7,0.111,0.0,-0.8,-0.6,-1.4,0.2,chandty01
95,Wilson Chandler,SF,30.0,DEN,74.0,2346.0,10.9,0.542,0.39,0.181,4.9,14.1,9.6,9.4,0.9,1.4,11.9,14.3,0.0,2.1,1.2,3.3,0.067,0.0,-1.0,-1.1,-2.1,-0.1,chandwi01
96,Marquese Chriss,PF,20.0,PHO,72.0,1527.0,11.1,0.509,0.398,0.331,5.2,22.7,13.8,8.1,1.6,3.7,16.4,18.1,0.0,-0.8,1.5,0.7,0.023,0.0,-3.2,0.4,-2.8,-0.3,chrisma01
97,Ian Clark,SG,26.0,NOP,74.0,1455.0,9.4,0.529,0.394,0.119,0.8,8.4,4.7,10.4,1.1,0.5,9.9,17.2,0.0,0.3,0.8,1.1,0.037,0.0,-2.7,-0.8,-3.5,-0.6,clarkia01
98,Jordan Clarkson,SG,25.0,TOT,81.0,1888.0,16.4,0.542,0.333,0.199,3.3,9.1,6.2,19.3,1.5,0.3,10.9,26.5,0.0,1.9,1.2,3.0,0.077,0.0,1.5,-1.4,0.1,1.0,clarkjo01
99,Gian Clavell,SG,24.0,DAL,7.0,64.0,7.4,0.53,0.833,0.111,1.7,10.8,6.1,6.7,1.6,0.0,9.6,14.8,0.0,0.0,0.0,0.1,0.042,0.0,-2.7,0.5,-2.2,0.0,clavegi01
100,Antonius Cleveland,SG,23.0,TOT,17.0,123.0,4.5,0.486,0.19,0.286,2.7,10.2,6.3,2.2,2.8,3.6,22.8,11.1,0.0,-0.2,0.2,0.0,-0.006,0.0,-7.6,2.4,-5.2,-0.1,clevean01
101,John Collins,PF,20.0,ATL,74.0,1785.0,18.3,0.62,0.086,0.341,11.0,22.8,16.9,8.9,1.3,3.8,14.3,17.9,0.0,3.4,2.0,5.4,0.145,0.0,-0.4,0.2,-0.2,0.8,collijo01
102,Zach Collins,C,20.0,POR,66.0,1045.0,7.5,0.475,0.391,0.145,4.7,18.2,11.5,7.1,0.8,2.4,15.9,15.4,0.0,-0.7,1.3,0.6,0.03,0.0,-4.5,0.2,-4.3,-0.6,colliza01
103,Kyle Collinsworth,SF,26.0,DAL,32.0,480.0,10.0,0.433,0.172,0.404,7.2,18.0,12.4,16.4,1.8,1.7,17.1,13.3,0.0,-0.1,0.5,0.5,0.046,0.0,-3.5,0.9,-2.6,-0.1,colliky01
104,Darren Collison,PG,30.0,IND,69.0,2018.0,18.8,0.61,0.321,0.226,2.1,7.8,5.0,26.4,2.3,0.7,10.9,17.4,0.0,5.8,1.8,7.6,0.181,0.0,2.4,0.3,2.7,2.4,collida01
105,Nick Collison,PF,37.0,OKC,15.0,75.0,13.2,0.627,0.0,0.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.0,0.1,0.0,0.1,0.064,0.0,-2.3,-1.9,-4.2,0.0,collini01
106,Mike Conley,PG,30.0,MEM,12.0,373.0,15.4,0.52,0.458,0.393,0.0,8.6,4.2,22.2,1.6,0.8,8.4,25.9,0.0,0.4,0.2,0.6,0.077,0.0,1.3,-0.8,0.5,0.2,conlemi01
107,Pat Connaughton,SG,25.0,POR,82.0,1488.0,9.3,0.539,0.538,0.113,2.7,9.1,5.9,8.7,0.8,1.2,9.5,13.4,0.0,1.2,1.3,2.5,0.08,0.0,-1.7,-0.1,-1.8,0.1,connapa01
108,Quinn Cook,PG,24.0,GSW,33.0,740.0,12.8,0.593,0.413,0.099,1.6,10.2,6.2,16.6,0.8,0.1,10.8,17.5,0.0,1.1,0.4,1.6,0.101,0.0,-0.1,-1.5,-1.6,0.1,cookqu01
109,Charles Cooke,SG,23.0,NOP,13.0,38.0,-5.1,0.202,0.571,0.143,0.0,5.5,2.9,3.2,1.3,0.0,6.3,18.1,0.0,-0.2,0.0,-0.2,-0.239,0.0,-10.4,-4.0,-14.4,-0.1,cookech01
110,Jack Cooley,PF,26.0,SAC,7.0,87.0,19.7,0.566,0.0,0.704,17.6,21.9,19.6,10.5,0.6,0.0,7.8,19.8,0.0,0.3,0.0,0.3,0.182,0.0,0.9,-1.4,-0.6,0.0,cooleja01
