25,D.J. Augustin,PG,26.0,TOT,71.0,1939.0,16.2,0.569,0.462,0.316,0.9,6.7,3.8,28.9,1.5,0.1,13.3,22.4,0.0,3.8,2.4,6.2,0.154,0.0,1.9,-0.4,1.4,1.7,augusdj01
26,Gustavo Ayón,C,28.0,ATL,26.0,429.0,12.9,0.505,0.0,0.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,0.0,0.0,0.7,0.7,0.078,0.0,-2.5,1.4,-1.2,0.1,ayongu01
27,Jeff Ayres,PF,26.0,SAS,73.0,952.0,11.1,0.605,0.0,0.316,11.0,19.2,15.3,8.6,0.7,1.9,24.1,12.4,0.0,1.0,1.4,2.4,0.121,0.0,-3.0,1.0,-2.1,0.0,pendeje02
28,Chris Babb,SG,23.0,BOS,14.0,132.0,3.7,0.367,0.9,0.0,3.3,11.5,7.3,3.3,2.3,0.0,9.1,11.1,0.0,-0.1,0.1,0.0,-0.008,0.0,-6.0,-0.1,-6.1,-0.1,babbch01
29,Luke Babbitt,PF,24.0,NOP,27.0,473.0,12.1,0.525,0.617,0.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,0.0,0.5,0.2,0.7,0.074,0.0,0.0,-1.1,-1.1,0.1,babbilu01
30,Leandro Barbosa,PG,31.0,PHO,20.0,368.0,11.5,0.506,0.191,0.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,0.0,0.2,0.2,0.4,0.058,0.0,-1.8,-1.0,-2.8,-0.1,barbole01
31,J.J. Barea,PG,29.0,MIN,79.0,1471.0,11.6,0.471,0.352,0.152,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,0.0,-0.1,0.9,0.7,0.024,0.0,-0.9,-1.8,-2.7,-0.3,bareajo01
32,Andrea Bargnani,C,28.0,NYK,42.0,1257.0,14.5,0.51,0.215,0.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,0.0,0.8,0.7,1.5,0.058,0.0,-0.7,-1.6,-2.3,-0.1,bargnan01
33,Harrison Barnes,SF,21.0,GSW,78.0,2204.0,9.8,0.486,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,0.0,0.4,2.8,3.2,0.07,0.0,-2.2,0.5,-1.6,0.2,barneha02
34,Matt Barnes,SF,33.0,LAC,63.0,1735.0,12.0,0.552,0.537,0.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,0.0,1.5,2.0,3.5,0.097,0.0,-0.4,0.2,-0.2,0.8,barnema02
35,Will Barton,SG,23.0,POR,41.0,387.0,13.5,0.488,0.212,0.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,0.0,0.3,0.4,0.6,0.078,0.0,-1.2,-0.1,-1.3,0.1,bartowi01
36,Brandon Bass,PF,28.0,BOS,82.0,2266.0,15.0,0.549,0.008,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,0.0,3.2,1.9,5.1,0.107,0.0,-0.6,-0.6,-1.1,0.5,bassbr01
37,Shane Battier,SF,35.0,MIA,73.0,1468.0,8.7,0.523,0.764,0.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,0.0,1.0,1.4,2.4,0.078,0.0,-0.6,0.6,0.0,0.7,battish01
38,Nicolas Batum,SF,25.0,POR,82.0,2956.0,15.8,0.589,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,0.0,4.8,3.1,7.9,0.128,0.0,2.2,1.2,3.4,4.0,batumni01
39,Jerryd Bayless,PG,25.0,TOT,72.0,1686.0,12.0,0.498,0.344,0.191,1.5,8.6,5.0,18.5,1.9,0.4,10.9,20.1,0.0,1.1,1.3,2.4,0.069,0.0,-1.6,-0.2,-1.8,0.1,bayleje01
40,Aron Baynes,C,27.0,SAS,53.0,491.0,9.7,0.467,0.0,0.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3,19.2,0.0,-0.1,0.6,0.6,0.055,0.0,-4.7,-1.0,-5.7,-0.5,baynear01
41,Kent Bazemore,SG,24.0,TOT,67.0,911.0,11.2,0.515,0.373,0.318,1.2,12.6,6.9,15.7,2.3,1.0,16.8,22.6,0.0,-0.6,0.8,0.2,0.011,0.0,-3.0,-0.2,-3.3,-0.3,bazemke01
42,Bradley Beal,SG,20.0,WAS,73.0,2530.0,14.3,0.507,0.299,0.164,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,0.0,1.6,2.4,4.0,0.076,0.0,0.3,-0.7,-0.4,1.0,bealbr01
43,Michael Beasley,SF,25.0,MIA,55.0,831.0,16.8,0.559,0.152,0.223,4.9,20.5,13.0,8.8,1.5,2.2,12.8,25.7,0.0,0.5,1.1,1.6,0.092,0.0,-1.1,-0.9,-2.0,0.0,beaslmi01
44,Marco Belinelli,SF,27.0,SAS,80.0,2016.0,15.0,0.605,0.422,0.188,1.0,11.2,6.3,13.2,1.3,0.3,11.2,19.0,0.0,3.5,2.4,5.9,0.14,0.0,1.0,0.3,1.3,1.7,belinma01
45,Anthony Bennett,PF,20.0,CLE,52.0,663.0,6.9,0.425,0.236,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,0.0,-1.1,0.7,-0.4,-0.028,0.0,-6.0,-1.3,-7.4,-0.9,bennean01
46,Patrick Beverley,PG,25.0,HOU,56.0,1751.0,12.4,0.545,0.53,0.212,4.9,7.4,6.2,12.8,2.2,1.0,11.2,14.8,0.0,2.7,1.6,4.2,0.116,0.0,-0.3,0.9,0.6,1.2,beverpa01
47,Andris Biedriņš,C,27.0,UTA,6.0,45.0,2.4,0.412,0.0,6.0,5.0,39.7,21.8,0.0,0.0,0.0,35.5,5.7,0.0,-0.1,0.0,0.0,-0.033,0.0,-6.2,-2.0,-8.2,-0.1,biedran01
48,Chauncey Billups,SG,37.0,DET,19.0,309.0,5.3,0.427,0.608,0.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,0.0,-0.3,0.1,-0.3,-0.042,0.0,-4.2,-1.6,-5.8,-0.3,billuch01
49,Bismack Biyombo,C,21.0,CHA,77.0,1072.0,13.3,0.606,0.0,0.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,0.0,1.1,2.1,3.2,0.144,0.0,-2.9,1.7,-1.2,0.2,biyombi01
50,DeJuan Blair,PF,24.0,DAL,78.0,1214.0,17.3,0.557,0.005,0.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,0.0,1.8,1.5,3.4,0.133,0.0,-1.2,0.1,-1.1,0.3,blairde01
51,Steve Blake,PG,33.0,TOT,55.0,1498.0,11.0,0.508,0.595,0.122,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,0.0,0.7,1.1,1.8,0.058,0.0,-1.2,0.1,-1.1,0.4,blakest01
52,Andray Blatche,PF,27.0,BRK,73.0,1618.0,18.8,0.532,0.08,0.328,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,0.0,1.6,2.1,3.7,0.109,0.0,0.1,-0.1,0.0,0.8,blatcan01
53,Eric Bledsoe,PG,24.0,PHO,43.0,1416.0,19.6,0.578,0.252,0.426,2.1,13.8,8.0,27.0,2.4,0.8,17.8,24.9,0.0,2.6,1.6,4.1,0.14,0.0,2.3,0.7,3.1,1.8,bledser01
54,Vander Blue,SG,21.0,BOS,3.0,15.0,0.5,0.403,0.25,1.25,0.0,23.4,11.4,10.7,0.0,0.0,24.4,24.3,0.0,-0.1,0.0,-0.1,-0.214,0.0,-10.0,-3.8,-13.8,0.0,blueva01
55,Keith Bogans,SG,33.0,BOS,6.0,55.0,9.9,0.82,1.0,0.5,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,0.0,0.1,0.0,0.1,0.121,0.0,-1.4,-0.6,-2.0,0.0,boganke01
56,Andrew Bogut,C,29.0,GSW,67.0,1769.0,17.0,0.61,0.0,0.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,0.0,2.4,4.0,6.5,0.176,0.0,-0.2,3.2,3.0,2.2,bogutan01
57,Matt Bonner,PF,33.0,SAS,61.0,690.0,11.2,0.582,0.598,0.073,2.7,17.9,10.6,6.1,1.1,1.2,8.6,12.1,0.0,0.8,1.0,1.8,0.123,0.0,0.0,1.1,1.0,0.5,bonnema01
58,Trevor Booker,PF,26.0,WAS,72.0,1553.0,15.0,0.563,0.005,0.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,0.0,2.3,2.0,4.3,0.132,0.0,-0.5,0.4,-0.1,0.7,booketr01
59,Carlos Boozer,PF,32.0,CHI,76.0,2141.0,14.4,0.489,0.002,0.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,0.0,-0.9,4.3,3.4,0.076,0.0,-2.3,0.2,-2.1,-0.1,boozeca01
60,Chris Bosh*,C,29.0,MIA,79.0,2531.0,19.0,0.597,0.229,0.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,0.0,4.6,3.4,8.0,0.152,0.0,1.3,-0.4,0.8,1.8,boshch01
61,Avery Bradley,SG,23.0,BOS,60.0,1855.0,12.7,0.51,0.242,0.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,0.0,0.4,1.4,1.8,0.046,0.0,-1.1,-0.8,-1.9,0.1,bradlav01
62,Elton Brand,C,34.0,ATL,73.0,1414.0,14.0,0.561,0.006,0.283,8.0,21.5,14.8,8.1,1.4,4.9,13.8,13.9,0.0,1.4,2.1,3.6,0.121,0.0,-2.4,1.6,-0.8,0.4,brandel01
63,Corey Brewer,SF,27.0,MIN,81.0,2609.0,12.7,0.55,0.261,0.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,0.0,2.4,2.7,5.2,0.095,0.0,-1.7,1.5,-0.2,1.2,breweco01
64,Ronnie Brewer,SF,28.0,TOT,24.0,160.0,3.4,0.22,0.533,0.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,0.0,-0.1,0.1,0.0,0.004,0.0,-3.8,1.4,-2.4,0.0,brewero02
65,Aaron Brooks,PG,29.0,TOT,72.0,1557.0,12.5,0.518,0.427,0.164,3.1,6.7,4.9,23.3,1.6,0.6,15.8,20.5,0.0,1.3,0.9,2.2,0.067,0.0,-0.2,-0.8,-1.0,0.4,brookaa01
66,MarShon Brooks,SG,25.0,TOT,35.0,316.0,15.5,0.551,0.2,0.352,3.4,15.5,9.3,12.9,2.2,0.9,14.3,23.4,0.0,0.1,0.3,0.4,0.06,0.0,-0.6,-0.5,-1.1,0.1,brookma01
67,Lorenzo Brown,PG,23.0,PHI,26.0,224.0,8.2,0.349,0.349,0.151,3.7,10.0,6.8,27.5,2.8,1.1,14.9,20.4,0.0,-0.5,0.2,-0.3,-0.068,0.0,-4.5,-0.7,-5.2,-0.2,brownlo01
68,Shannon Brown,SG,28.0,TOT,29.0,251.0,4.7,0.419,0.03,0.318,3.2,9.5,6.4,5.0,2.7,0.0,19.3,17.1,0.0,-0.5,0.3,-0.3,-0.05,0.0,-6.6,-0.1,-6.8,-0.3,brownsh01
69,Kobe Bryant*,SG,35.0,LAL,6.0,177.0,10.7,0.505,0.219,0.288,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,0.0,-0.5,0.1,-0.4,-0.097,0.0,-3.1,-2.1,-5.1,-0.1,bryanko01
70,Chase Budinger,SF,25.0,MIN,41.0,751.0,9.7,0.505,0.472,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,0.0,0.3,0.6,0.9,0.059,0.0,-1.7,-0.8,-2.5,-0.1,budinch01
71,Reggie Bullock,SF,22.0,LAC,43.0,395.0,6.7,0.46,0.603,0.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,0.0,-0.2,0.3,0.2,0.019,0.0,-2.5,-0.9,-3.3,-0.1,bullore01
72,Trey Burke,PG,21.0,UTA,70.0,2262.0,12.6,0.473,0.375,0.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,0.0,1.0,0.0,0.9,0.02,0.0,0.0,-2.6,-2.6,-0.4,burketr01
73,Alec Burks,SG,22.0,UTA,78.0,2193.0,15.8,0.547,0.172,0.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,0.0,2.6,0.6,3.2,0.07,0.0,0.2,-1.0,-0.8,0.7,burksal01
74,Caron Butler,SF,33.0,TOT,56.0,1419.0,12.2,0.512,0.461,0.139,1.7,16.8,9.2,9.6,1.7,1.0,9.5,20.1,0.0,0.6,1.2,1.8,0.062,0.0,-0.6,-0.8,-1.4,0.2,butleca01
75,Jimmy Butler,SG,24.0,CHI,67.0,2591.0,13.5,0.522,0.346,0.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,0.0,2.4,4.6,7.1,0.131,0.0,-0.9,2.0,1.1,2.0,butleji01
76,Rasual Butler,SG,34.0,IND,50.0,378.0,12.2,0.585,0.564,0.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,0.0,0.5,0.6,1.1,0.138,0.0,0.0,0.3,0.3,0.2,butlera01
77,Dwight Buycks,PG,24.0,TOR,14.0,146.0,7.2,0.414,0.354,0.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,0.0,-0.2,0.2,0.0,-0.009,0.0,-4.4,1.1,-3.4,0.0,buyckdw01
78,Andrew Bynum,C,26.0,TOT,26.0,516.0,15.2,0.456,0.0,0.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,0.0,-0.2,0.6,0.4,0.038,0.0,-1.4,-0.5,-1.9,0.0,bynuman01
79,Will Bynum,PG,31.0,DET,56.0,1054.0,14.4,0.502,0.144,0.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,0.0,0.6,0.4,1.0,0.047,0.0,-0.6,-1.5,-2.1,0.0,bynumwi01
80,Nick Calathes,SG,24.0,MEM,71.0,1173.0,12.3,0.506,0.196,0.232,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,0.0,-0.1,1.6,1.5,0.062,0.0,-2.5,1.6,-0.9,0.3,calatni01
81,José Calderón,PG,32.0,DAL,81.0,2468.0,15.2,0.596,0.568,0.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,0.0,5.4,0.8,6.3,0.122,0.0,2.5,-0.7,1.9,2.4,caldejo01
82,Kentavious Caldwell-Pope,SG,20.0,DET,80.0,1583.0,9.4,0.483,0.402,0.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,0.0,1.0,0.8,1.8,0.055,0.0,-3.0,0.5,-2.6,-0.2,caldwke01
83,Isaiah Canaan,PG,22.0,HOU,22.0,252.0,9.5,0.506,0.632,0.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21.0,0.0,0.0,0.2,0.2,0.031,0.0,-2.5,-1.5,-4.0,-0.1,canaais01
84,DeMarre Carroll,SF,27.0,ATL,73.0,2341.0,13.9,0.575,0.417,0.22,5.3,14.5,10.0,8.9,2.3,0.7,10.1,15.2,0.0,3.2,2.6,5.8,0.119,0.0,-0.1,0.7,0.7,1.6,carrode01
85,Vince Carter,SG,37.0,DAL,81.0,1973.0,15.9,0.539,0.457,0.242,4.0,12.6,8.3,16.5,1.6,1.5,10.7,23.1,0.0,3.0,1.3,4.3,0.105,0.0,1.8,-0.5,1.2,1.6,cartevi01
86,Michael Carter-Williams,PG,22.0,PHI,70.0,2414.0,15.5,0.48,0.197,0.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,0.0,-0.8,2.1,1.3,0.026,0.0,-0.2,-0.2,-0.5,0.9,cartemi01
87,Omri Casspi,PF,25.0,HOU,71.0,1283.0,12.9,0.528,0.429,0.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,0.0,1.0,1.4,2.4,0.091,0.0,-0.4,0.0,-0.3,0.5,casspom01
88,Mario Chalmers,PG,27.0,MIA,73.0,2178.0,14.0,0.567,0.404,0.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,0.0,2.4,2.5,4.8,0.106,0.0,-0.3,0.5,0.2,1.2,chalmma01
89,Tyson Chandler,C,31.0,NYK,55.0,1662.0,16.4,0.615,0.003,0.481,10.9,27.0,18.7,5.5,1.2,3.4,15.4,12.9,0.0,3.1,1.9,4.9,0.143,0.0,0.3,-0.1,0.2,0.9,chandty01
90,Wilson Chandler,SF,26.0,DEN,62.0,1927.0,12.4,0.526,0.476,0.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,0.0,1.8,1.2,3.1,0.076,0.0,-0.1,-0.6,-0.8,0.6,chandwi01
91,Josh Childress,SF,30.0,NOP,4.0,24.0,3.9,0.0,0.0,0.0,0.0,14.7,7.3,10.7,2.2,0.0,100.0,1.9,0.0,0.0,0.0,0.0,-0.003,0.0,-4.1,0.9,-3.3,0.0,childjo01
92,Dionte Christmas,SF,27.0,PHO,31.0,198.0,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.0,0.2,0.1,0.3,0.083,0.0,-0.5,-1.3,-1.8,0.0,chrisdi01
93,Earl Clark,PF,26.0,TOT,54.0,768.0,9.1,0.466,0.467,0.13,3.2,18.2,10.5,3.7,1.1,2.8,10.1,17.9,0.0,-0.4,0.8,0.3,0.02,0.0,-2.5,-0.1,-2.6,-0.1,clarkea01
94,Ian Clark,SG,22.0,UTA,23.0,172.0,9.2,0.485,0.463,0.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,0.0,-0.2,0.1,-0.1,-0.025,0.0,-2.9,-0.3,-3.2,-0.1,clarkia01
95,Victor Claver,SF,25.0,POR,21.0,184.0,8.8,0.502,0.429,0.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,0.0,0.0,0.2,0.2,0.047,0.0,-3.2,0.0,-3.2,-0.1,clavevi01
96,Norris Cole,PG,25.0,MIA,82.0,2014.0,8.8,0.497,0.348,0.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,0.0,-0.5,1.7,1.2,0.029,0.0,-2.8,-0.4,-3.1,-0.6,coleno01
97,Jason Collins,C,35.0,BRK,22.0,172.0,4.1,0.485,0.125,0.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,0.0,-0.1,0.1,0.1,0.017,0.0,-6.4,-0.3,-6.7,-0.2,collija04
98,Darren Collison,PG,26.0,LAC,80.0,2069.0,16.2,0.575,0.272,0.323,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,0.0,3.8,2.0,5.9,0.136,0.0,1.1,0.4,1.5,1.8,collida01
99,Nick Collison,PF,33.0,OKC,81.0,1353.0,11.8,0.599,0.071,0.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,0.0,2.0,1.6,3.6,0.128,0.0,-1.3,0.5,-0.9,0.4,collini01
100,Mike Conley,PG,26.0,MEM,73.0,2446.0,20.0,0.545,0.283,0.268,2.0,8.4,5.2,30.1,2.4,0.4,11.5,24.6,0.0,5.5,2.7,8.2,0.161,0.0,3.4,0.3,3.8,3.6,conlemi01
101,Chris Copeland,SF,29.0,IND,41.0,265.0,17.6,0.621,0.675,0.12,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,0.0,0.6,0.4,1.0,0.186,0.0,4.2,0.3,4.5,0.4,copelch01
102,DeMarcus Cousins,C,23.0,SAC,71.0,2298.0,26.1,0.555,0.006,0.5,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,0.0,4.1,3.8,7.9,0.166,0.0,3.6,1.6,5.2,4.2,couside01
103,Robert Covington,SF,23.0,HOU,7.0,34.0,15.0,0.571,0.786,0.0,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,0.0,0.1,0.0,0.1,0.122,0.0,1.5,-0.8,0.7,0.0,covinro01
104,Allen Crabbe,SG,21.0,POR,15.0,100.0,7.7,0.475,0.424,0.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,0.0,0.0,0.1,0.1,0.037,0.0,-4.6,-1.4,-6.1,-0.1,crabbal01
105,Jamal Crawford,SG,33.0,LAC,69.0,2094.0,17.3,0.556,0.441,0.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,0.0,3.8,1.5,5.3,0.122,0.0,3.0,-1.4,1.6,1.9,crawfja01
106,Jordan Crawford,SG-PG,25.0,TOT,81.0,1859.0,14.3,0.516,0.362,0.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,0.0,1.5,1.4,2.8,0.073,0.0,0.6,-1.2,-0.6,0.6,crawfjo02
107,Jae Crowder,SF,23.0,DAL,78.0,1254.0,11.9,0.551,0.51,0.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,0.0,1.2,1.1,2.3,0.089,0.0,-0.7,0.8,0.2,0.7,crowdja01
108,Dante Cunningham,PF,26.0,MIN,81.0,1635.0,12.6,0.474,0.01,0.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,0.0,0.9,2.0,2.9,0.085,0.0,-1.7,0.9,-0.8,0.5,cunnida01
109,Jared Cunningham,SG,22.0,TOT,13.0,80.0,8.5,0.464,0.333,0.762,1.4,7.2,4.3,14.4,1.9,0.0,6.7,16.6,0.0,0.1,0.0,0.1,0.075,0.0,-5.1,1.1,-4.1,0.0,cunnija01
110,Seth Curry,PG,23.0,TOT,2.0,13.0,13.8,0.5,0.333,0.0,0.0,8.8,4.3,0.0,7.9,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.131,0.0,-2.5,7.1,4.7,0.0,curryse01
111,Stephen Curry,PG,25.0,GSW,78.0,2846.0,24.1,0.61,0.445,0.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,0.0,9.3,4.0,13.4,0.225,0.0,6.3,1.1,7.4,6.7,curryst01
