42,Michael Beasley,PF,30.0,LAL,26.0,277.0,15.9,0.532,0.111,0.255,4.9,17.2,11.2,14.8,1.5,3.0,13.7,29.5,0.0,-0.1,0.4,0.2,0.039,0.0,-1.9,0.5,-1.5,0.0,beaslmi01
43,Marco Belinelli,SG,32.0,SAS,79.0,1815.0,11.9,0.557,0.572,0.18,1.0,10.8,5.9,10.1,0.9,0.4,8.8,19.8,0.0,1.4,1.1,2.5,0.065,0.0,-0.5,-1.2,-1.7,0.1,belinma01
44,Jordan Bell,C,24.0,GSW,68.0,788.0,12.9,0.531,0.01,0.214,7.8,16.7,12.5,12.3,1.2,5.4,16.7,13.7,0.0,0.5,1.1,1.6,0.096,0.0,-2.2,1.3,-0.9,0.2,belljo01
45,DeAndre' Bembry,SG,24.0,ATL,82.0,1931.0,10.8,0.508,0.281,0.221,2.9,16.9,9.7,14.7,2.5,1.8,17.4,17.2,0.0,-0.9,1.7,0.9,0.022,0.0,-3.3,0.8,-2.4,-0.2,bembrde01
46,Dragan Bender,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,0.0,0.0,0.4,0.5,0.027,0.0,-3.4,-0.8,-4.1,-0.5,bendedr01
47,Dairis Bertāns,SG,29.0,NOP,12.0,167.0,2.0,0.362,0.723,0.0,1.3,4.3,2.8,7.2,0.3,0.0,4.1,12.0,0.0,-0.2,0.0,-0.2,-0.054,0.0,-5.6,-3.2,-8.8,-0.3,bertada02
48,Dāvis Bertāns,PF,26.0,SAS,76.0,1632.0,13.0,0.632,0.746,0.132,1.6,16.0,8.8,8.2,1.0,1.7,8.2,14.1,0.0,2.6,1.5,4.0,0.118,0.0,1.1,0.2,1.3,1.4,bertada01
49,Patrick Beverley,PG,30.0,LAC,78.0,2137.0,11.8,0.561,0.591,0.258,3.9,15.0,9.6,18.4,1.5,1.6,13.8,12.2,0.0,2.8,2.0,4.8,0.108,0.0,-0.3,1.2,0.9,1.5,beverpa01
50,Khem Birch,C,26.0,ORL,50.0,643.0,19.2,0.64,0.007,0.55,13.0,18.8,15.8,8.5,1.4,3.8,9.6,14.1,0.0,1.8,1.0,2.8,0.212,0.0,0.1,1.0,1.2,0.5,birchkh01
51,Bismack Biyombo,C,26.0,CHO,54.0,783.0,14.4,0.602,0.0,0.583,11.0,23.3,17.0,5.9,0.7,4.6,14.8,12.7,0.0,1.2,0.8,2.0,0.125,0.0,-2.4,0.0,-2.5,-0.1,biyombi01
